 Secretaría; Código Departamento; Departamento; Código Municipio; Municipio; Código; Nombre;  Dirección; Teléfono; Nombre Rector; Tipo Establecimiento; Etnias; Sector; Genero; Zona; Niveles; Jornadas; Caracter; Especialidad; Licencia; Grados; Modelos Educativos;  Capacidades Excepcionales; Discapacidades; Idiomas; Número de Sedes; Estado; Prestador de servicio; Propiedad de la planta fisíca; Resguardo; Matricula contratada; Calendario; Internado; Estrato socio-economico; Correo Electrónico
CUNDINAMARCA;25;CUNDINAMARCA;25320;GUADUAS;225320000574;INSTITUCION EDUCATIVA DEPARTAMENTAL LA PAZ;LA PAZ;3229108870;FILIBERTO GUZMAN CHITIVA;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"COMERCIAL,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22";"A CRECER,EDUCACIÓN TRADICIONAL";"";"";"";12;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 2";iedlapaz_guaduas@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25019;ALBÁN;225019000208;INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL CHIMBE;VDA CHIMBE;3124465787;JUSTO POMPILIO AGUIRRE ALVAREZ;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,TARDE,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,CAFAM";"";"";"";9;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";ierdchimbe_alban@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25402;LA VEGA;225402000181;INSTITUCION EDUCATIVA DEPARTAMENTAL LUIS ALFONSO VALBUENA ULLOA;VDA. NAGUY;3125892478;LUZ KARIME GAITAN FEO;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,TARDE,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,POST PRIMARIA,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,SAT";"";"";"";10;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedluisvalbuena_lavega@secundinamarca.edu.co 
CUNDINAMARCA;25;CUNDINAMARCA;25402;LA VEGA;225402000173;CENTRO EDUCATIVO MANUEL MEJ¿A JARAMILLO;VEREDA EL ROSARIO;091845876;GUILLERMO MANRIQUE LOPEZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";WWW@gf.
CUNDINAMARCA;25;CUNDINAMARCA;25402;LA VEGA;225402000122;CENTRO EDUCATIVO CACAHUAL;VEREDA CACAHUAL;098521955;BLANCA FABIOLA BUSTOS ULLOA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";CACAHUAL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25402;LA VEGA;225402000203;CENTRO EDUCATIVO LA LIBERTAD;VEREDA LA LIBERTAD;8458765;GUILLERMO MANRIQUE LOPEZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE TEMPORAL;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";WWW.ALCALDIALAVEGA@GOV.CO
CUNDINAMARCA;25;CUNDINAMARCA;25402;LA VEGA;225402000319;CENTRO  EDUCATICO   TIERRAS   VIEJAS;LA  VEGA   VEREDA  TIERRAS  VIEJAS;310765479;LUIS  RENZO   MORENO  PATARROYO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";WWW.TIERRASVIEJAS.CO
CUNDINAMARCA;25;CUNDINAMARCA;25402;LA VEGA;225402000301;CENTRO EDUCATIVO SAN ANTONIO;VEREDA SAN ANTONIO;8458765;GUILLERMO MANRIQUE LOPEZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";WWW.ALCALDIALAVEGA@.GOV.CO
CUNDINAMARCA;25;CUNDINAMARCA;25402;LA VEGA;225402000271;CENTRO EDUCATIVO LA HUERTA;VEREDA LA HUERTA;2970327;JAIRO LIBARDO MARTINEZ TORRES;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";HUERTA@HOTMAIL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25777;SUPATÁ;125777000168;INSTITUCION EDUCATIVA DEPARTAMENTAL NUESTRA SEÑORA DE LA SALUD;VEREDA SANTA BARBARA;3102159124 - 3213967971;MARIELA PARRA GARCIA.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"OTRO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,23,24,25,26";"POST PRIMARIA,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL";"";"";"";15;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 2,ESTRATO 1";iedsenoradelasalud_supata@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25875;VILLETA;225875000553;INSTITUCIÓN  EDUCATIVA DEPARTAMENTAL BAGAZAL;CENTRO  POBLADO BAGAZAL;3138490796;ELSA LUZMILA HEREDIA PIÑEROS;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,NOCTURNA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,CAFAM";"";"";"";8;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 1";iedbagazal_villeta@secundinamarca.edu.co 
CUNDINAMARCA;25;CUNDINAMARCA;25258;EL PEÑÓN;225258000163;INSTITUCION EDUCATIVA DEPARTAMENTAL EL COBRE;VEREDA EL COBRE;3143665428;HERNANDO CAMPOS SACHICA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";ied.elcobre@gmail.com
CUNDINAMARCA;25;CUNDINAMARCA;25394;LA PALMA;125394000482;ESCUELA NORMAL SUPERIOR DIVINA PROVIDENCIA;CL 3 7 47 ;3186017013 ¿ 3103290604;ALEXANDER RODRIGUEZ POTES.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"ESCUELA NORMAL,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,12,13,21,22,23,24,25,26,41,42,43,44,45";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM";"";"";"";1;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";ieddivinaprovidencia_lapalma@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25513;PACHO;125513001417;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL AQUILEO PARRA;CARRERA  26 NO  6 42;8542916 - 3123771006;LUIS ENRIQUE PACHON SANCHEZ.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,TARDE";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11";"EDUCACIÓN TRADICIONAL";"";"";"";11;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedaquileoparra_pacho@secundinamarca.edu.co aquileopacho@hotmail.com 
CUNDINAMARCA;25;CUNDINAMARCA;25518;PAIME;125518000656;INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL NACIONALIZADO DE TUDELA;TUDELA;3202927828;LUIS EDUARDO NIETO RINCON;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"AGROPECUARIO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"MEDIA RURAL,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL";"";"";"";18;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedrtudela_paime@secundinamarca.edu.co 
CUNDINAMARCA;25;CUNDINAMARCA;25885;YACOPÍ;225885000853;INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL URIEL MURCIA;ALCALDIA;3219051082;DAVID SALAZAR MESA.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"POST PRIMARIA,FLEXIBLE ESCUELA INTEGRAL,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,SER";"";"";"";14;NUEVO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedrurielmurcia_yacopi@secundinamarca.edu.co 
CUNDINAMARCA;25;CUNDINAMARCA;25885;YACOPÍ;225885000021;INSTITUCION EDUCATIVA DEPARTAMENTAL BARRANCON;VEREDA  BARRANCON;8546092;OLIVO BUSTOS NARVAEZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";ALCALDIA@HOTMAIL.CON
CUNDINAMARCA;25;CUNDINAMARCA;25885;YACOPÍ;125885001596;INSTITUCION EDUCATIVA DEPARTAMENTAL EDUARDO SANTOS;CALLE  6  #  4- 11;3213187281;ALEYDA CAROLINA LEON DIAZ.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,FLEXIBLE ESCUELA INTEGRAL,POST PRIMARIA,A CRECER,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL";"";"";"";17;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iededuardosantos_yacopi@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25126;CAJICÁ;125126000232;INSTITUCION EDUCATIVA DEPARTAMENTAL POMPILIO MARTINEZ;KR 6 A 1 47 SUR ;8833984 - 3143951527.;FREDY ALEJANDRO RAMOS BAQUERO;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,TARDE";TÉCNICO/ACADEMICO;"OTRO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"";"";3;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedpompiliomartinez_cajica@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25200;COGUA;225200002387;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL POSTPRIMARIA RURAL LAS MARGARITAS;VEREDA QUEBRADAHONDA;3202100515;JAIRO FERNANDO PRIETO RODRIGUEZ;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA";TÉCNICO/ACADEMICO;"AGROPECUARIO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11";"POST PRIMARIA,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL";"";"";"";3;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 1";iedrlasmargaritas_cogua@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25200;COGUA;125200000274;INSTITUCION EDUCATIVA DEPARTAMENTAL LAS VILLAS;CALLE 1A  4-142;3125301739 - 8548001;ROBERTO LOZANO MEDINA.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,NOCTURNA";TÉCNICO/ACADEMICO;"OTRO,AGROPECUARIO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"";"";5;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 1";iedlasvillas_cogua@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25758;SOPÓ;225758000038;INSTITUCION EDUCATIVA DEPARTAMENTAL RAFAEL POMBO;CENTRAL DEL NORTE KM34;3012568242-3118616339;YENNY ALEXANDRA CASTIBLANCO VELANDIA.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,NOCTURNA";TÉCNICO/ACADEMICO;"OTRO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"";"";2;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedrafaelpombo_sopo@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25758;SOPÓ;125758002915;INSTITUCIÓN EDUCATIVA COMPLEJO EDUCATIVO INTEGRAL SOPO;KR 10 1 31 ;3202236897 - 3108710141;JUAN CARLOS AGUIRRE NIETO;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"COMPLETA,ÚNICA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11";"EDUCACIÓN TRADICIONAL";"";"";"";1;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedintegral_sopo@secundinamarca.edu.co 
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000456;CENTRO EDUCATIVO RURAL PIEDRA DE SAL;VEREDA PUEBLO VIEJO ALTO;8561107;NYDIA GARZON SANDOVAL;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHOCONTA
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000308;CENTRO EDUCATIVO RURAL CHINATA;VEREDA CHINATA;8561107;ROSA AURA MAHECHA DE MORENO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHO
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000286;CENTRO EDUCATIVO RURAL ARIZONA;VEREDA ARIZONA;8561107;MARIA GRACIELA GOMEZ   VALBUENA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHO
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000278;CENTRO EDUCATIVO RURAL IBERIA;VEREDA TILATA SECTOR SISGA;8561107;GLORIA YANETH OLIVARES;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHO
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000197;CENTRO EDUCATIVO RURAL LAS CRUCES;VEREDA LAS CRUCES;8561107;FLORENTINA AREVALO TRIANA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHOCONTA@LATINMAIL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000146;CENTRO EDUCATIVO RURAL CAPELLANIA;VEREDA CAPELLANIA;8561107;PATRICIA WILCHES ZARATE;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHOCONTA@LATINMAIL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25426;MACHETA;225426003076;CENTRO EDUCATIVO RURAL CORRALILLOS;VEREDA CORRALILLOS;NO TIENE;GLORIA TERESA SALCEDO GARZON;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO TIENE
CUNDINAMARCA;25;CUNDINAMARCA;25426;MACHETA;225426000093;CENTRO EDUCATIVO RURAL BELEN;VEREDA BELEN;NO TIENE;GLORIA SANDOVAL RAMOS;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO TIENE
CUNDINAMARCA;25;CUNDINAMARCA;25807;TIBIRITA;125807000257;INSTITUCION EDUCATIVA DEPARTAMENTAL MONSEÑOR AGUSTIN GUTIERREZ;CALLE 4 NO. 3-74;8566008-3202549678 - 3103287125;LUIS FERNANDO HERRERA JARAMILLO;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"OTRO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22";"A CRECER,EDUCACIÓN TRADICIONAL";"";"";"";12;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 1";iedagustingutierrez_tibirita@secundinamarca.edu.co iedmonseagustintibirita@hotmail.com 
CUNDINAMARCA;25;CUNDINAMARCA;25873;VILLAPINZÓN;000000000001;NORMAL SUPERIOR MARIA AUXILIADORA;DIAGONAL 6 NO. 1 - 136;8565122;HNA. HILDA GOMEZ GUZMAN;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";ACADÉMICO;"ACADÉMICA";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";www.hhigoguz@gimail.com
CUNDINAMARCA;25;CUNDINAMARCA;25873;VILLAPINZÓN;225873000351;ESCUELA RURAL EL TRIUNFO;VEREDA CHAZQUEZ  SECTOR EL TRIUNFO;8565583;BLANCA LEONOR TORRES DE RUIZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";NO TIENE@.
CUNDINAMARCA;25;CUNDINAMARCA;25873;VILLAPINZÓN;225873000050;FRAY LUIS DE LEON RURAL NEMOCONCITO;VEREDA NEMOCONCITO;8565583;FABIOLA RIA¿O AREVALO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO APLICA
CUNDINAMARCA;25;CUNDINAMARCA;25873;VILLAPINZÓN;225873000033;ESCUELA MAR¿A ANTONIA RUBIANO DE FARF¿N;CALLE 7 N¿ 4-35;8565583;YEMNY PATRICIA AR¿VALO CASALLAS;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO APLICA
CUNDINAMARCA;25;CUNDINAMARCA;25873;VILLAPINZÓN;225873000025;VASCO NU¿EZ DE BALBOA;VEREDA BOSAVITA;8565583;FABIO BARRERO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";855@.COM.BOSAVITA.
CUNDINAMARCA;25;CUNDINAMARCA;25873;VILLAPINZÓN;225873000017;RURAL SALITRE BAJO;VEREDA SALITRE;8565583;JUDITH DEL CARMEN CASTIBLANCO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";NO TIENE@.
CUNDINAMARCA;25;CUNDINAMARCA;25224;CUCUNUBÁ;225224000105;INSTITUCION EDUCATIVA DEPARTAMENTAL PUEBLO VIEJO;VEREDA PUEBLO VIEJO - SEDE PUEBLO VIEJO;85800016;EDGAR SERVANDO CUEVAS GOMEZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";ACADÉMICO;"ACADÉMICA";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";INSTEDUPUEBLOVIEJO@HOTMAIL.EDU
CUNDINAMARCA;25;CUNDINAMARCA;25317;GUACHETÁ;225317000170;COLEGIO BASICO MIÑA Y TICHA;VEREDA MIÑA;3112264990;RAFAEL ENRIQUE ROZO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";
CUNDINAMARCA;25;CUNDINAMARCA;25407;LENGUAZAQUE;225407000139;ESCUELA RURAL LA CUBA;VEREDA LA CUBA;8557055;EMMA  ORTIZ  LARA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";LENGUAZA@GOBERNACION.GOV.CO
CUNDINAMARCA;25;CUNDINAMARCA;25407;LENGUAZAQUE;225407000074;ESCUELA RURAL EL ESPINAL;VEREDA EL ESPINAL;8557055;DINORA SANCHEZ RODRIGUEZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";LENGUAZA@GOBERNACION.GOV.CO
